date,province,quantile_01.0,quantile_02.5,quantile_25.0,median,quantile_75.0,quantile_97.5,quantile_99.0,mean
2020-01-04,Sichuan,4.98,6.475,11,14,17,28.574999999999974,32.010000000000005,14.72
2020-01-04,Taiwan,1,1,1,1,2,2.549999999999997,3,1.3389830508474576
2020-01-04,Tianjin,1,1,2,3,5,6.5249999999999915,8,3.53
2020-01-04,Tibet,1,1,1,1,1,1,1,1
2020-01-04,Xinjiang,1,1,1,2,2,4.400000000000006,6.560000000000002,1.8356164383561644
2020-01-04,Yunnan,1,1,3,4,6,8.625,9.049999999999997,4.5625
2020-01-04,Zhejiang,17.97,22.475,29.75,34,42.25,71.7749999999999,79.23000000000012,37.3
2020-01-05,Anhui,12.969999999999999,13.475000000000001,19,23,28,49.72499999999992,56.010000000000005,24.52
2020-01-05,Beijing,11.989999999999998,12,16,18,23,31.52499999999999,32.110000000000056,19.43
2020-01-05,Chongqing,13.98,16,22,27,33.25,42.52499999999999,47.17000000000009,28.3
2020-01-05,Fujian,3,4,6,8,11,18.049999999999983,24.04000000000002,9.16
2020-01-05,Gansu,1,1,2,3,4,7,8.039999999999992,3.3195876288659796
2020-01-05,Guangdong,30.990000000000002,33.474999999999994,41,47,55,81.04999999999998,90.09000000000005,48.92
2020-01-05,Guangxi,2.9899999999999998,6,9,11,14,21.52499999999999,23,11.73
2020-01-05,Guizhou,1,1,2,2,3,6.449999999999989,9,2.652173913043478
2020-01-05,Hainan,2,2,4.75,6,8,13.524999999999991,14.010000000000005,6.5
2020-01-05,Hebei,1,1,3,5,7,12,17.079999999999984,5.575757575757576
2020-01-05,Heilongjiang,1.99,2,5,7,9,14,16.110000000000056,7.13
2020-01-05,Henan,18.98,22,29,33,38,64.09999999999997,79.02000000000001,35.65
2020-01-05,Hong Kong,1,1,1,2,2,4,4.349999999999994,1.8484848484848484
2020-01-05,Hubei,440.87,452,518.75,591.5,684.25,1286.9249999999975,1446.4600000000007,641.35
2020-01-05,Hunan,15,16.424999999999997,24,30,36,57.72499999999992,63.050000000000026,31.5
2020-01-05,Inner Mongolia,1,1,2,3,4,6,6.140000000000001,2.8275862068965516
2020-01-05,Jiangsu,7.97,9,11,13,17,31.574999999999974,44.050000000000026,14.98
2020-01-05,Jiangxi,7.96,9,14,18,22,39.574999999999974,50.030000000000015,19.4
2020-01-05,Jilin,1,1,1,2,3,5,7,2.1686746987951806
2020-01-05,Liaoning,1,1.475,4,5,7,13.049999999999983,14.04000000000002,5.77
2020-01-05,Macau,1,1,1,1,1,1,1,1
2020-01-05,Ningxia,1,1,1,2,3,5,7.359999999999985,2.2048192771084336
2020-01-05,Qinghai,1,1,1,1,1.5,2.049999999999997,2.6199999999999974,1.2820512820512822
2020-01-05,Shaanxi,1,2,4,7,8.5,12,15.019999999999996,6.777777777777778
2020-01-05,Shandong,8.97,9,13,16,19,32.774999999999906,41.030000000000015,16.48
2020-01-05,Shanghai,5,5.475,11,14,17,26.049999999999983,30.10000000000005,14.9
2020-01-05,Shanxi,1,1,2,3.5,5,8,9,3.7083333333333335
2020-01-05,Sichuan,5.97,8.475,13,16,20,34.62499999999996,37,17.12
2020-01-05,Taiwan,1,1,1,1,2,3,3,1.5
2020-01-05,Tianjin,1,1,3,4,5,8,9.010000000000005,4.16
2020-01-05,Tibet,1,1,1,1,1,1,1,1
2020-01-05,Xinjiang,1,1,1,2,3,5.099999999999994,6.47999999999999,2.1948051948051948
2020-01-05,Yunnan,1,1,4,5,7,10.524999999999991,11.010000000000005,5.36
2020-01-05,Zhejiang,22,25.950000000000003,35,40.5,51,87.24999999999991,95.2000000000001,44.14
2020-01-06,Anhui,13.98,15.95,22,27,33,59.67499999999994,67,29.02
2020-01-06,Beijing,13,14,18,21,27,37,39.070000000000036,22.58
2020-01-06,Chongqing,17,18.950000000000003,26.75,32,37.25,52,57.13000000000007,32.88
2020-01-06,Fujian,4,5,8,10,13,25.52499999999999,26.04000000000002,11.04
2020-01-06,Gansu,1,1,2,4,5,8,8.060000000000002,3.857142857142857
2020-01-06,Guangdong,38.97,39.475,47,55,62.25,91.52499999999999,106.02000000000001,56.68
2020-01-06,Guangxi,5.989999999999999,6.95,11,13,16,25.049999999999983,27,13.69
2020-01-06,Guizhou,1,1,2,3,4,7.299999999999983,9.060000000000002,2.9263157894736844
2020-01-06,Hainan,3,3,5,7,9,15.524999999999991,16.010000000000005,7.65
2020-01-06,Hebei,1.99,2,4,6,8,13.524999999999991,20.08000000000004,6.67
2020-01-06,Heilongjiang,2.9899999999999998,3.475,6,8,10,16,18.14000000000007,8.59
2020-01-06,Henan,24.98,27,34,39.5,46,75.14999999999995,92,42.33
2020-01-06,Hong Kong,1,1,1,2,3,5,5.5,2.0657894736842106
2020-01-06,Hubei,527.8000000000001,536.275,618.5,699,805.5,1502.3499999999972,1705.1300000000008,761.66
2020-01-06,Hunan,20,22.475,29,35,42,68.52499999999999,70.05000000000003,37.32
2020-01-06,Inner Mongolia,1,1,2,3,4,6,7.079999999999998,3.139784946236559
2020-01-06,Jiangsu,8.97,10.475000000000001,14,16,20.25,37.574999999999974,49.02000000000001,17.79
2020-01-06,Jiangxi,11.95,12,17,21,26.25,42.52499999999999,58.04000000000002,23.25
2020-01-06,Jilin,1,1,1,2,3,5.924999999999997,7,2.488095238095238
2020-01-06,Liaoning,1.99,2,4,6,8,14,16.050000000000026,6.6
2020-01-06,Macau,1,1,1,1,1,1,1.5300000000000011,1.0208333333333333
2020-01-06,Ningxia,1,1,1,2,3,6.799999999999983,7.47999999999999,2.5294117647058822
2020-01-06,Qinghai,1,1,1,1,2,2.924999999999997,3,1.3636363636363635
2020-01-06,Shaanxi,1,2,5,8,10,14.524999999999991,16.02000000000001,7.93
2020-01-06,Shandong,10.98,11,16,18.5,22,36.72499999999992,44.08000000000004,19.47
2020-01-06,Shanghai,6.99,7,13,17,20,30.52499999999999,35.090000000000046,17.49
2020-01-06,Shanxi,1,1,2.5,4,6,9,11.039999999999992,4.393939393939394
2020-01-06,Sichuan,5.9799999999999995,10.475000000000001,16,20,23,39.67499999999994,44.010000000000005,20.57
2020-01-06,Taiwan,1,1,1,1,2,3,3,1.6097560975609757
2020-01-06,Tianjin,1,1,4,5,7,10.524999999999991,11,5.03
2020-01-06,Tibet,1,1,1,1,1,1,1,1
2020-01-06,Xinjiang,1,1,1,2,3,5.950000000000003,6.359999999999985,2.4096385542168677
2020-01-06,Yunnan,1.99,2,4,6,9,11.524999999999991,13,6.56
2020-01-06,Zhejiang,29.939999999999998,30.475,42.75,49,60,107.62499999999996,115.17000000000009,52.52
2020-01-07,Anhui,17,19.425,27.75,32,40,67.72499999999992,74.07000000000004,34.78
2020-01-07,Beijing,15.99,16.475,21,25,29,42.04999999999998,43.06000000000003,25.91
2020-01-07,Chongqing,20,22.425,31,36.5,43,60.099999999999966,63.15000000000008,38.06
2020-01-07,Fujian,4.99,5.475,9,12,15,29.52499999999999,32.010000000000005,12.93
2020-01-07,Gansu,1,1.4500000000000002,3,4,6,8,8.039999999999992,4.525252525252525
2020-01-07,Guangdong,44.989999999999995,45.475,54.75,64,73.25,108.62499999999996,120.04000000000002,66.26
2020-01-07,Guangxi,6.99,7.475,12,15,18,26.52499999999999,31.010000000000005,15.6
2020-01-07,Guizhou,1,1,2,3,4,7.625,11.049999999999997,3.5
2020-01-07,Hainan,3,3,6,8,10,18,18.010000000000005,8.74
2020-01-07,Hebei,2,2.475,5,7,10,14,21.070000000000036,7.86
2020-01-07,Heilongjiang,3,4.475,7,10,12,19.52499999999999,23.110000000000056,10.22
2020-01-07,Henan,28,31.475,43,47,54.25,91.14999999999995,102.07000000000004,50.68
2020-01-07,Hong Kong,1,1,1,2,3,6,6.200000000000003,2.234567901234568
2020-01-07,Hubei,625.76,641.075,736,840,958,1739.649999999997,1939.2900000000006,904.5
2020-01-07,Hunan,26.94,27,36,41,47.25,77.14999999999995,84.06000000000003,43.96
2020-01-07,Inner Mongolia,1,1,2,3,5,7,8,3.473684210526316
2020-01-07,Jiangsu,11.969999999999999,12,17,19,24,44.574999999999974,53.04000000000002,21.41
2020-01-07,Jiangxi,13.94,15,21.75,26,32,52.14999999999995,65.02000000000001,27.95
2020-01-07,Jilin,1,1,1,3,4,7.5,8.299999999999983,2.967032967032967
2020-01-07,Liaoning,2,2.475,5,7.5,10,15.524999999999991,17.050000000000026,7.95
2020-01-07,Macau,1,1,1,1,1,1,1.4299999999999997,1.0172413793103448
2020-01-07,Ningxia,1,1,1,3,4,7,7.360000000000014,2.8876404494382024
2020-01-07,Qinghai,1,1,1,1,2,3,3,1.469387755102041
2020-01-07,Shaanxi,2,2,7,9.5,12,18.574999999999974,20.010000000000005,9.58
2020-01-07,Shandong,11.969999999999999,12.475,18,22,27,43.14999999999995,52.050000000000026,23
2020-01-07,Shanghai,10.97,12,16,20,24,35.04999999999998,41.070000000000036,20.68
2020-01-07,Shanxi,1,1.4500000000000002,3,5,7,10.549999999999997,12.079999999999984,5.101010101010101
2020-01-07,Sichuan,9,14,20,23,27.25,44.67499999999994,48.10000000000005,24.32
2020-01-07,Taiwan,1,1,1,2,2,3.8499999999999943,4,1.7586206896551724
2020-01-07,Tianjin,1.99,2,4,6,7.25,10.524999999999991,12,5.83
2020-01-07,Tibet,1,1,1,1,1,1,1,1
2020-01-07,Xinjiang,1,1,2,3,4,7.8999999999999915,8,2.8117647058823527
2020-01-07,Yunnan,2.9899999999999998,3,6,8,10,14,16,8.01
2020-01-07,Zhejiang,34.93,37.95,49,56.5,70,123.62499999999996,130.24000000000012,62.08
2020-01-08,Anhui,19.990000000000002,23.475,33,39,46.25,80.09999999999997,85.09000000000005,41.23
2020-01-08,Beijing,17.990000000000002,18,25,28,33.25,48.52499999999999,51.030000000000015,29.91
2020-01-08,Chongqing,24.98,26.950000000000003,36,43,49.25,72.14999999999995,76.09000000000005,44.63
2020-01-08,Fujian,6.99,7,11,14,18,32.04999999999998,34.010000000000005,15.5
2020-01-08,Gansu,1.99,2,4,5,7,9,9.010000000000005,5.33
2020-01-08,Guangdong,53,53.475,65,74,86,128.09999999999997,136.04000000000002,78.21
2020-01-08,Guangxi,8.99,9,15,18,20,29.52499999999999,33.02000000000001,18.01
2020-01-08,Guizhou,1,1,2.25,4,5,8.575000000000003,13.030000000000001,3.979591836734694
2020-01-08,Hainan,4,4.475,7.75,10,12,19,20.010000000000005,10.25
2020-01-08,Hebei,2,3.475,7,9.5,12,18.52499999999999,24.070000000000036,10.02
2020-01-08,Heilongjiang,6,6,8,11,14,22.52499999999999,25.12000000000006,12.06
2020-01-08,Henan,36.980000000000004,37.475,49,56,65.25,107.09999999999997,117.06000000000003,59.94
2020-01-08,Hong Kong,1,1,1,2,3,6,7,2.425287356321839
2020-01-08,Hubei,748.8,757.8,874.25,998,1157.75,2039.7499999999968,2233.5500000000006,1075.9
2020-01-08,Hunan,29.96,33.474999999999994,42,48.5,57,92.62499999999996,96.15000000000008,52.12
2020-01-08,Inner Mongolia,1,1,2,4,5,8,9,4.083333333333333
2020-01-08,Jiangsu,13.99,14.475000000000001,20.75,23,28.25,54,59.090000000000046,25.44
2020-01-08,Jiangxi,15.98,17.475,26,31,40,62.574999999999974,73,33.85
2020-01-08,Jilin,1,1,2,3,5,8.349999999999994,9.139999999999986,3.5106382978723403
2020-01-08,Liaoning,2,3,6,9,12,18.52499999999999,19.06000000000003,9.38
2020-01-08,Macau,1,1,1,1,1,1,1.3199999999999932,1.0144927536231885
2020-01-08,Ningxia,1,1,2,3,4,8,8.120000000000005,3.1894736842105265
2020-01-08,Qinghai,1,1,1,1,2,3,3,1.515625
2020-01-08,Shaanxi,2.9899999999999998,3.475,8,11,14,21.049999999999983,24,11.38
2020-01-08,Shandong,16.959999999999997,17,22,25.5,30,50.574999999999974,58.06000000000003,26.98
2020-01-08,Shanghai,12.969999999999999,15,19,23.5,28,38,46.06000000000003,24.21
2020-01-08,Shanxi,1.99,2,4,6,7,13,13.04000000000002,5.99
2020-01-08,Sichuan,13.99,17,23,27,32,52.72499999999992,58.04000000000002,28.79
2020-01-08,Taiwan,1,1,1,2,3,4,4,2
2020-01-08,Tianjin,2,3,5,7,8,12,13,6.79
2020-01-08,Tibet,1,1,1,1,1,1,1,1
2020-01-08,Xinjiang,1,1,2,3,4,8,9.099999999999994,2.989010989010989
2020-01-08,Yunnan,2.9899999999999998,3.95,7,9,12,16.52499999999999,17.02000000000001,9.43
2020-01-08,Zhejiang,41.93,48,58.75,67,84.25,141.82499999999987,154.1800000000001,73.33
2020-01-09,Anhui,25.99,30,39,46,56.25,92.09999999999997,101.05000000000003,48.94
2020-01-09,Beijing,21.970000000000002,22,29,33,39,53,55.010000000000005,34.57
2020-01-09,Chongqing,31.97,32.475,44,49.5,57.25,79.52499999999999,85.08000000000004,51.7
2020-01-09,Fujian,8.99,9,14,18,22,35.04999999999998,38.050000000000026,18.69
2020-01-09,Gansu,1.99,2.475,5,6,8,11,11.010000000000005,6.61
2020-01-09,Guangdong,59.99,63.475,76.75,87,100,148.8749999999999,156.03000000000003,91.54
2020-01-09,Guangxi,9.99,12,18,21,25,34.04999999999998,38,21.37
2020-01-09,Guizhou,1,1.475,3,4.5,6,9.524999999999991,13.04000000000002,4.72
2020-01-09,Hainan,5,5.475,9,11,15,20.52499999999999,22,11.93
2020-01-09,Hebei,2.9899999999999998,3.95,9,11,15,23,25.070000000000036,12.09
2020-01-09,Heilongjiang,6.99,7,10.75,13,17,27.099999999999966,29.130000000000067,14.53
2020-01-09,Henan,44.949999999999996,46.474999999999994,57,66.5,78,128.62499999999994,132.07000000000005,70.59
2020-01-09,Hong Kong,1,1,2,3,3.75,6,7,2.7333333333333334
2020-01-09,Hubei,902.8100000000001,907,1041,1193,1371.25,2371.0499999999965,2608.0700000000006,1279.29
2020-01-09,Hunan,38.89,39.95,50.75,58,69.25,109.52499999999999,111.13000000000007,61.91
2020-01-09,Inner Mongolia,1,1,3,5,6,9.599999999999994,10.039999999999992,4.77319587628866
2020-01-09,Jiangsu,17,18,24,28,32.25,59.04999999999998,63.15000000000008,30.17
2020-01-09,Jiangxi,19.98,21.475,33,37,47.25,72.52499999999999,88.03000000000002,40.95
2020-01-09,Jilin,1,1,2,4,5,9.299999999999983,10.060000000000002,4.031578947368421
2020-01-09,Liaoning,2.9899999999999998,4,8,10.5,13,20,21.06000000000003,11.07
2020-01-09,Macau,1,1,1,1,1,1,1.1500000000000057,1.0116279069767442
2020-01-09,Ningxia,1,1,2,3,4,8.575000000000003,9.030000000000001,3.63265306122449
2020-01-09,Qinghai,1,1,1,1,2,4,4,1.6619718309859155
2020-01-09,Shaanxi,4,4.475,11,13,17,24,27.04000000000002,13.72
2020-01-09,Shandong,18,19.475,28,30,35.5,59.52499999999999,69.03000000000002,32.52
2020-01-09,Shanghai,16.99,18,22,27,32,44.04999999999998,52.030000000000015,28.14
2020-01-09,Shanxi,2,2,5,7,9,14.524999999999991,15.04000000000002,7.26
2020-01-09,Sichuan,18,20.475,27.75,33,39,61.72499999999992,66.02000000000001,34.41
2020-01-09,Taiwan,1,1,1,2,3,4,4.049999999999997,2.2291666666666665
2020-01-09,Tianjin,3,3,6,8,10,15,15.030000000000015,8.28
2020-01-09,Tibet,1,1,1,1,1,1,1,1
2020-01-09,Xinjiang,1,1,2,3,4,8.599999999999994,10,3.422680412371134
2020-01-09,Yunnan,3.99,6,8,11,14,18,20.02000000000001,11.21
2020-01-09,Zhejiang,47.959999999999994,59,70,80.5,95.25,160.7249999999999,176.08000000000004,86.55
2020-01-10,Anhui,35.980000000000004,36.475,48,54,64.25,103.19999999999993,111.09000000000005,58.01
2020-01-10,Beijing,22.99,25.475,34,38,45,60,60.030000000000015,39.86
2020-01-10,Chongqing,36.980000000000004,39,51,58.5,66,94.67499999999994,99.02000000000001,60.05
2020-01-10,Fujian,10.99,11.475,17,22,27,44.04999999999998,45.04000000000002,22.72
2020-01-10,Gansu,1.99,3,6,7,10,12.524999999999991,13.010000000000005,7.58
2020-01-10,Guangdong,70.99000000000001,75,88.75,101,117.25,169.19999999999993,177.08000000000004,106.45
2020-01-10,Guangxi,11.979999999999999,15.475,20,24.5,28,38.52499999999999,41.010000000000005,24.83
2020-01-10,Guizhou,1.99,2,4,5,7,11.049999999999983,13.04000000000002,5.6
2020-01-10,Hainan,6,8,11,14,17,24,25.010000000000005,14.3
2020-01-10,Hebei,6,6,11,14,17,29,30.050000000000026,14.55
2020-01-10,Heilongjiang,7.99,9,12,17,20,30.099999999999966,35.110000000000056,17.24
2020-01-10,Henan,56.96,58.475,70,77,92,148.52499999999998,153.04000000000002,83.36
2020-01-10,Hong Kong,1,1,2,3,4,7,8,3.1382978723404253
2020-01-10,Hubei,1075.84,1094.9,1243,1422.5,1637.75,2772.1249999999964,3032.65,1520.97
2020-01-10,Hunan,47.879999999999995,50,60,70,80.25,130.62499999999994,134.02,73.44
2020-01-10,Inner Mongolia,1,1,4,5,7,10,12,5.484848484848484
2020-01-10,Jiangsu,20,22.475,28,32.5,39.25,67.52499999999999,69.14000000000007,35.66
2020-01-10,Jiangxi,26.95,27.475,39,45,58,85.09999999999997,97.05000000000003,48.88
2020-01-10,Jilin,1,1,3,4,6,10,11.059999999999988,4.646464646464646
2020-01-10,Liaoning,4.99,6,10,13,15.25,23,25.030000000000015,13.3
2020-01-10,Macau,1,1,1,1,1,1,1.0600000000000023,1.0105263157894737
2020-01-10,Ningxia,1,1,3,4,5,9,10.079999999999984,4.151515151515151
2020-01-10,Qinghai,1,1,1,2,2,4,4,1.8026315789473684
2020-01-10,Shaanxi,5.989999999999999,6.475,13,16,20,27.52499999999999,32.04000000000002,16.66
2020-01-10,Shandong,22.98,24.95,32,37,42,69.52499999999999,79.04000000000002,38.84
2020-01-10,Shanghai,18.99,19.475,27,33,37.25,54,60,33
2020-01-10,Shanxi,2.9899999999999998,4,6,8,10.25,16.574999999999974,18.030000000000015,8.61
2020-01-10,Sichuan,21.990000000000002,25.425,33,40,46,68.87499999999987,76.03000000000002,40.97
2020-01-10,Taiwan,1,1,2,2,3,4,5,2.494949494949495
2020-01-10,Tianjin,5,5,8,9,11.25,17.52499999999999,18.010000000000005,9.75
2020-01-10,Tibet,1,1,1,1,1,1,1,1
2020-01-10,Xinjiang,1,1,2,3,5,9.575000000000003,10,3.8469387755102042
2020-01-10,Yunnan,6.97,7,10.75,13,16.25,21.574999999999974,23.010000000000005,13.45
2020-01-10,Zhejiang,63.87,69.475,86,96.5,116,182.77499999999992,202.02,103.59
2020-01-11,Anhui,42.980000000000004,44.9,58,65.5,75.5,116.19999999999993,133.04000000000002,69.02
2020-01-11,Beijing,30.98,31,39.75,44.5,51,68.04999999999998,70,45.79
2020-01-11,Chongqing,44,47.425,59,68,75.25,108.52499999999999,109.06000000000003,69.46
2020-01-11,Fujian,14.99,15.95,21,25,31,51,54.010000000000005,27.28
2020-01-11,Gansu,4,4,7.75,9,11,15.524999999999991,16.010000000000005,9.31
2020-01-11,Guangdong,86,88.475,107,118.5,136.5,195.67499999999995,202.08000000000004,124.54
2020-01-11,Guangxi,16.95,19,24,27.5,32,45.04999999999998,48.010000000000005,28.69
2020-01-11,Guizhou,2,2,5,7,8,13.049999999999983,14.04000000000002,6.87
2020-01-11,Hainan,9,9,13.75,17,19.25,26,29.010000000000005,16.92
2020-01-11,Hebei,8.97,9,13.75,17,21,31,32.050000000000026,17.47
2020-01-11,Heilongjiang,9.98,11,16,20,24,33.099999999999966,41.12000000000006,20.2
2020-01-11,Henan,64.96,72.475,83,93.5,107.5,170.04999999999998,175.08000000000004,98.82
2020-01-11,Hong Kong,1,1,2,3.5,4,7.625,9,3.6041666666666665
2020-01-11,Hubei,1289.59,1311.175,1495.25,1698,1913.25,3211.074999999997,3502.26,1807.63
2020-01-11,Hunan,59.879999999999995,60,69,85.5,95,147.04999999999998,150.07000000000005,87.2
2020-01-11,Inner Mongolia,1,1.475,5,6,8,12,12,6.34
2020-01-11,Jiangsu,26.98,28,35,40,47.25,77.7749999999999,83.05000000000003,42.66
2020-01-11,Jiangxi,30.990000000000002,35.95,47,54.5,66.5,98.52499999999999,114.04000000000002,57.9
2020-01-11,Jilin,1,1.4500000000000002,4,5,7,11,13.039999999999992,5.666666666666667
2020-01-11,Liaoning,7.96,8.475,12,15,18,26.52499999999999,27.04000000000002,15.65
2020-01-11,Macau,1,1,1,1,1,1,1.019999999999996,1.0101010101010102
2020-01-11,Ningxia,1,2,3,4,6,11.524999999999991,13.010000000000005,4.84
2020-01-11,Qinghai,1,1,1,2,3,4,4.179999999999993,2
2020-01-11,Shaanxi,8.99,9.475000000000001,15,18.5,23.25,32.52499999999999,39.04000000000002,19.6
2020-01-11,Shandong,25.979999999999997,32.475,39,44,49,80.14999999999995,86.06000000000003,45.78
2020-01-11,Shanghai,24.96,25,32,38,44,62.099999999999966,67,38.99
2020-01-11,Shanxi,4,5,8,10,13,18.049999999999983,21.02000000000001,10.48
2020-01-11,Sichuan,29.99,31,41,46.5,55.25,81.24999999999991,87.01,48.46
2020-01-11,Taiwan,1,1,2,3,3.25,5,5,2.72
2020-01-11,Tianjin,6,6,9,11,14,19.52499999999999,21.010000000000005,11.52
2020-01-11,Tibet,1,1,1,1,1,1,1,1
2020-01-11,Xinjiang,1,1,3,4,6,11,11,4.54
2020-01-11,Yunnan,7.98,8,12,16,19,26.52499999999999,28,16.09
2020-01-11,Zhejiang,74.93,82.425,104,115,134.5,211.5999999999998,225.1900000000001,122.89
2020-01-12,Anhui,54.970000000000006,56,68.75,79.5,89,136.575,144.14000000000007,81.79
2020-01-12,Beijing,34.97,36.475,46,51,59,76.52499999999999,78.04000000000002,52.79
2020-01-12,Chongqing,54.96,55.95,69.75,78.5,87,117.09999999999997,123.12000000000006,80.54
2020-01-12,Fujian,18,19.475,25,32,38,58.52499999999999,61.06000000000003,32.92
2020-01-12,Gansu,5,5.475,9,11,12,18,19.02000000000001,10.9
2020-01-12,Guangdong,100.99,104.425,126,138,157,226.62499999999994,237.07000000000005,145.52
2020-01-12,Guangxi,20.96,22.475,29,33,38,52.52499999999999,53.02000000000001,33.62
2020-01-12,Guizhou,2,3.475,6,8,10,16,17.030000000000015,8.49
2020-01-12,Hainan,10.99,11,16,20,24,29.049999999999983,30.04000000000002,19.8
2020-01-12,Hebei,8.99,11.475,16,20,25.25,34,38.050000000000026,21.06
2020-01-12,Heilongjiang,13.959999999999999,14.475000000000001,19,23,27.25,41.04999999999998,47.10000000000005,23.95
2020-01-12,Henan,80.96,84.95,100.75,110,127.25,193.09999999999997,199.05,116.9
2020-01-12,Hong Kong,1,1,3,4,5,7.599999999999994,9.039999999999992,4.268041237113402
2020-01-12,Hubei,1543.1499999999999,1570.85,1787.5,2015,2273.75,3707.9249999999975,4005.48,2144.53
2020-01-12,Hunan,70.9,71.94999999999999,85.75,102.5,115.25,164.575,176.02,103.59
2020-01-12,Inner Mongolia,1,2.475,5,8,9,13.049999999999983,14,7.41
2020-01-12,Jiangsu,33.989999999999995,34,40.75,48,55.5,89.19999999999993,98.02000000000001,50.54
2020-01-12,Jiangxi,40.949999999999996,43.375,56,65.5,77,116.19999999999993,126.16000000000008,69.4
2020-01-12,Jilin,3,3,5,7,8,12.549999999999997,15.019999999999996,6.898989898989899
2020-01-12,Liaoning,8.96,10,15,18,22,32.52499999999999,33,18.46
2020-01-12,Macau,1,1,1,1,1,1,1.0100000000000051,1.01
2020-01-12,Ningxia,1.99,2,4,5,7,12.524999999999991,13.02000000000001,5.83
2020-01-12,Qinghai,1,1,1,2,3,4,6,2.272727272727273
2020-01-12,Shaanxi,11.989999999999998,12.475,18,23,27,39.099999999999966,42.06000000000003,23.69
2020-01-12,Shandong,29.97,37,46,51,58,92.09999999999997,98.10000000000005,53.96
2020-01-12,Shanghai,28.98,30.95,39,45,50,71.14999999999995,75.01,45.77
2020-01-12,Shanxi,6,7.475,9,12,15,21.574999999999974,25,12.56
2020-01-12,Sichuan,34.97,37.95,48,54,63.25,91.14999999999995,96.02000000000001,56.87
2020-01-12,Taiwan,1,1,2,3,4,5,6,3.08
2020-01-12,Tianjin,6.99,7.475,11,13,16,22.52499999999999,23,13.52
2020-01-12,Tibet,1,1,1,1,1,1,1,1
2020-01-12,Xinjiang,1,1,4,5,7,12.524999999999991,13.010000000000005,5.49
2020-01-12,Yunnan,8.98,10.475000000000001,16,19,23,29.52499999999999,31.04000000000002,19.47
2020-01-12,Zhejiang,92.86,100.32499999999999,123.75,139,160.25,242.44999999999987,261.21000000000015,146.17
2020-01-13,Anhui,65,66,82,94,103.25,158.04999999999998,166.13000000000005,96.34
2020-01-13,Beijing,42.97,44,54,59.5,66.25,83.57499999999997,86.06000000000003,60.44
2020-01-13,Chongqing,59.99,63.95,81.75,90,99,136.52499999999998,137.1500000000001,92.45
2020-01-13,Fujian,24.990000000000002,25,31,37,45,67.57499999999997,72.01,38.91
2020-01-13,Gansu,6.99,7,11,13,15,21.52499999999999,23.02000000000001,12.91
2020-01-13,Guangdong,121.95,122.475,148.75,164,182.25,257.525,272.02,169.46
2020-01-13,Guangxi,24.990000000000002,26.950000000000003,34,38,42.25,57.04999999999998,59.02000000000001,38.54
2020-01-13,Guizhou,2.9899999999999998,4,8,10,12,18,19.030000000000015,10.26
2020-01-13,Hainan,11.989999999999998,13.475000000000001,19,23,26.25,33.52499999999999,36,23.13
2020-01-13,Hebei,11.979999999999999,13.950000000000001,21,24,29.25,41.52499999999999,44.06000000000003,25.6
2020-01-13,Heilongjiang,17,17.950000000000003,23,27,33,46.62499999999996,56.090000000000046,28.51
2020-01-13,Henan,98.97,104,118,131.5,149,222.14999999999995,234,137.8
2020-01-13,Hong Kong,1,2,4,5,6,9,10.030000000000001,4.979591836734694
2020-01-13,Hubei,1842.1399999999999,1885.5749999999998,2147.5,2395,2725.25,4285.449999999998,4570.77,2545.23
2020-01-13,Hunan,84.96000000000001,86.475,101,118,135.25,193.77499999999992,203.03,122.98
2020-01-13,Inner Mongolia,2.9899999999999998,3.475,7,9,11,14,15.010000000000005,8.65
2020-01-13,Jiangsu,39.99,41,49,57,68.25,103.72499999999992,110.01,60.26
2020-01-13,Jiangxi,51.949999999999996,55.475,69,78.5,93.25,135.77499999999992,143.18000000000006,83.49
2020-01-13,Jilin,2.9899999999999998,3,6,8,10,14.524999999999991,17,8.01
2020-01-13,Liaoning,10.97,12,18,21,24,35,35.04000000000002,21.48
2020-01-13,Macau,1,1,1,1,1,1,1.0100000000000051,1.01
2020-01-13,Ningxia,1.99,3,5,6,9,13.524999999999991,14.010000000000005,7
2020-01-13,Qinghai,1,1,2,2,3,5.724999999999994,6.090000000000003,2.619565217391304
2020-01-13,Shaanxi,14.99,16.475,23,28,33,45.574999999999974,48.04000000000002,28.79
2020-01-13,Shandong,43.88,46,54,61,67.25,103.7749999999999,115.03000000000002,63.39
2020-01-13,Shanghai,35,37,47,52,57.25,83.52499999999999,86,53.66
2020-01-13,Shanxi,8,8.475,12,14.5,18,25,28.010000000000005,15.16
2020-01-13,Sichuan,40.989999999999995,44.425,58,64.5,74,101.62499999999996,104.07000000000004,66.5
2020-01-13,Taiwan,1,1.475,3,4,4,6,6.010000000000005,3.6
2020-01-13,Tianjin,8.99,9.475000000000001,13.75,15,18.25,23.52499999999999,25.010000000000005,15.87
2020-01-13,Tibet,1,1,1,1,1,1,1,1
2020-01-13,Xinjiang,1,1.475,5,6,8,14,14,6.52
2020-01-13,Yunnan,13.969999999999999,14.475000000000001,19.75,23,26.25,36.52499999999999,39.050000000000026,23.56
2020-01-13,Zhejiang,118.85000000000001,120.94999999999999,148,167,192,279.09999999999997,289.32000000000016,173.59
2020-01-14,Anhui,72.97,79,96,109.5,123.25,179.67499999999995,186.08000000000004,112.88
