"","alpha","sigma"
"27238",1.37082516335304,5.99316654368297
"27239",3.51451836070577,6.92540972720985
"27240",3.90120487386235,6.30594771005237
"27241",1.84447800577545,5.38425156996152
"27242",2.5457962206796,5.9371073708234
"27243",2.15631805967982,7.48613298531585
"27244",1.92832622772885,5.3455354807228
"27245",1.56775418767948,8.83385124679788
"27246",3.18632992814568,6.14174625238773
"27247",1.54379687534426,7.79849010339391
"27248",2.42335074021605,5.42007790252188
"27249",2.28281775105732,5.38264098495671
"27250",2.26870548815194,6.84345014258223
"27251",2.98556315060908,5.7856739566774
"27252",2.17299703737092,6.1306845807338
"27253",2.74405529280253,6.04958217152205
"27254",3.05748871497789,5.96906235467997
"27255",2.08731448602562,6.07677783736896
"27256",2.6460799241637,7.42113145794939
"27257",1.39131981512238,9.63145846284671
"27258",2.08537992968079,8.10949142657243
"27259",1.96612049379022,6.03066828641271
"27260",2.48836624258256,6.56474027373814
"27261",2.04585645052443,7.899142096708
"27262",1.38566730055994,6.1637368822168
"27263",2.66137607922929,7.06633044803878
"27264",2.35210247310212,6.16131311697505
"27265",2.16709016095744,6.85703485144251
"27266",1.32485510574215,6.82831677546626
"27267",2.60291289338785,6.92241068589914
"27268",3.67194752629012,5.91472019794772
"27269",1.80236156494822,6.53445602850816
"27270",1.93099543072849,6.67980249689904
"27271",1.75488180679058,5.83002284352677
"27272",1.57727012980651,6.3481825002286
"27273",3.23627123481144,7.53786646749286
"27274",2.16310743280278,6.54240728455271
"27275",2.17000980620084,6.29132665056417
"27276",2.47766998414424,6.29657568255162
"27277",1.98442149311003,5.10073923826526
"27278",3.17906667065137,6.47202266762945
"27279",2.68724221692716,6.52453656874117
"27280",1.57104355703298,7.52701762992955
"27281",2.60591465708223,8.95856948819262
"27282",1.68306372127015,7.44842134574712
"27283",2.20017372526573,7.90784527980165
"27284",1.4286618048511,7.08367892093713
"27285",2.32052225826342,6.55690358683729
"27286",2.57961376556833,6.30717108240683
"27287",2.92154712499286,6.50588025844282
"27288",2.39457090357336,7.23108613999305
"27289",2.37015520881637,6.52393720205837
"27290",2.00567619943879,6.84207757543985
"27291",2.37812580730084,7.12774652686912
"27292",1.80075567790077,6.08404255966821
"27293",3.79646044470526,7.4958472140511
"27294",2.69145575751837,6.21623848964408
"27295",2.25918663032381,6.63096675284737
"27296",1.07509451500434,7.34945939449271
"27297",2.07920689575552,5.31596207702925
"27298",2.81989023533547,7.04816783476825
"27299",1.67773100914895,6.88225859125962
"27300",2.08521679831269,6.39131050120587
"27301",1.98281424347816,6.44352015115302
"27302",3.95510604996707,5.99601827399817
"27303",1.65165605551193,7.18128229680481
"27304",1.04153776857904,7.07332156283042
"27305",1.44983169423572,6.61684464537573
"27306",1.5517906178958,6.14983367118809
"27307",3.0820154627617,5.82519918940967
"27308",2.19644924108063,6.62505047409354
"27309",2.42405498868008,7.75423385824077
"27310",1.92379099090305,5.26421269306414
"27311",1.65153234780371,5.2906223086775
"27312",2.24834998420482,9.58419986858351
"27313",2.34512776520632,5.16384193771569
"27314",2.12737875464716,7.19366704146359
"27315",3.19617314286312,7.11895452238599
"27316",2.86846675661182,6.57161464275669
"27317",4.54502729404434,6.1876880975707
"27318",2.38225029923886,5.76667531484846
"27319",2.86214108383009,6.16869816387259
"27320",1.84695622988775,5.3534735310677
"27321",2.01544311134948,5.81333570576778
"27322",2.59948159630363,7.59306456822632
"27323",2.04249137945,4.58737574867965
"27324",3.10400093712188,6.66550324246047
"27325",1.58036819149423,8.57859460952494
"27326",1.47245481695092,13.1427748336201
"27327",2.25783969069756,8.03355750708292
"27328",2.09291756339642,6.29960948967296
"27329",2.33155633751033,9.03237927972496
"27330",1.43009436787382,8.32661771861487
"27331",2.49280895337939,6.08299097570444
"27332",2.67139921412604,6.68368512403921
"27333",1.71945068302692,6.95662333878077
"27334",2.16946480513041,4.98019963155113
"27335",1.47198428711772,9.08990258410859
"27336",2.38235197399619,6.22691523191857
"27337",2.63740644852645,6.25558448644744
"27338",2.10986588422815,6.26317817571609
"27339",1.81757720123541,6.88728617271448
"27340",2.38845717586122,8.27786267028322
"27341",3.27262785422883,6.67077814884001
"27342",1.68662871643677,8.67719030412231
"27343",2.03684766942505,6.29750556258468
"27344",2.23872420063099,5.94630653360886
"27345",2.79358928302128,6.64339027468318
"27346",3.24614962937372,5.87261594805436
"27347",2.46941897916938,7.31204010698403
"27348",3.01424940216187,6.24232584999182
"27349",3.23574039841555,7.20119438754995
"27350",2.80061582090395,6.44399689502334
"27351",2.9056327510267,6.1248049829548
"27352",2.08769955686993,8.76237119182085
"27353",2.96159651341744,5.87611652177206
"27354",2.22577050244345,6.23182824693501
"27355",3.1334729634704,6.32350567042345
"27356",2.14599784328095,5.16205911014447
"27357",2.38362569451565,5.54519494354773
"27358",1.99160472232768,5.49272733376819
"27359",3.13879072714471,6.02147422525531
"27360",2.62019479963002,6.57747166064066
"27361",1.95721196059662,5.18088948625539
"27362",2.25268232131476,6.75911745538185
"27363",2.56586344099683,6.11369060437631
"27364",2.14957198469645,6.47324616433751
"27365",2.99215100624306,6.18878671262977
"27366",3.01357744093782,6.90889547045564
"27367",2.00821213561044,7.23486243921293
"27368",2.38004278968481,6.02293049519842
"27369",2.53244259865256,5.82561308878372
"27370",2.82583669393725,6.23562069175486
"27371",2.13174274864331,7.40055755669166
"27372",1.88941012913671,8.32817417723607
"27373",3.7028525568414,6.95142838511793
"27374",1.62729477323181,6.28540315098979
"27375",1.73839689307542,6.52356930452124
"27376",2.59464884731485,7.49026836546887
"27377",2.79402601579562,7.03355135055145
"27378",2.25661873768321,6.43511559338124
"27379",1.90684271192009,7.38433708744917
"27380",2.03912696151832,6.56415735916959
"27381",2.5493311491395,7.95762894487804
"27382",3.32507506517939,5.71883038466467
"27383",2.29983758843586,7.95125217058697
"27384",2.56985392175672,5.29874203585833
"27385",3.07025815084547,6.99500840507249
"27386",2.06863116744271,6.84097319872178
"27387",1.64202895123915,8.06932647162535
"27388",1.97482712214439,6.07040590158544
"27389",2.70076138513436,5.39787449174141
"27390",2.71968671725294,6.56129215499742
"27391",2.01582013279439,7.15390557375991
"27392",2.98149762670857,7.02956207801266
"27393",2.5326968258396,6.28583552086778
"27394",2.28946982795849,7.24103836808614
"27395",2.55878641457111,5.93649325238961
"27396",2.77257630855187,7.57465323584142
"27397",2.98746912433519,5.63848074151693
"27398",2.21384779984541,8.03590345930976
"27399",2.44609129292485,5.73586877743578
"27400",3.19562634833702,6.64171263844285
"27401",3.00072805898533,6.2433350180177
"27402",2.03676553128744,6.68750414898656
"27403",1.75126732508916,8.86389433848688
"27404",1.49349348674885,4.00673447711048
"27405",2.28491782299229,5.82758789967398
"27406",1.7379744640542,6.81818096565189
"27407",2.24334069479219,5.68745274034617
"27408",2.54406632477471,6.14171098720064
"27409",2.64272679448517,5.45884917292399
"27410",2.65069892651269,6.23012965078952
"27411",2.17624002141236,5.90706250572479
"27412",1.63754989361824,6.6222697459615
"27413",2.04503176874216,5.74701664629117
"27414",3.4637762622667,6.1371548261287
"27415",3.06562045942595,6.99509758797426
"27416",2.13514938381097,5.98680650815874
"27417",2.25813834053244,8.29369488006512
"27418",3.11033751740712,6.93638103588003
"27419",1.64531727235196,4.23542141279788
"27420",2.91136794706214,5.39609091284721
"27421",2.14876868366082,6.03943171817982
"27422",3.36467554630786,6.75015146960134
"27423",3.75337292481448,7.29829064660316
"27424",3.35018863937596,9.99342864580015
"27425",3.00071375647359,6.20658708480885
"27426",2.62997053846289,6.24992391976411
"27427",3.36125047148556,5.4639838628395
"27428",2.50127706117312,5.66851668642671
"27429",1.89370582630479,7.07935670778889
"27430",1.50104120689353,5.03110329566997
"27431",1.71447772916574,6.53281684594579
"27432",2.22141496857419,6.49234579888008
"27433",1.69331177257208,7.15903030889211
"27434",2.16115436745339,5.98643578677163
"27435",2.10039010631091,7.56868617659917
"27436",1.94509187913516,5.72390252260603
"27437",2.13167187571149,5.94445796327361
"27438",1.63094232651632,9.48729345080062
"27439",2.69501398039387,6.20430007961111
"27440",1.64833199278476,5.68919313783901
"27441",3.77886174561594,7.04104065044418
"27442",1.73386698429986,8.16100208059508
"27443",2.75852030723146,6.53224426655463
"27444",1.98757463683084,6.24282725836424
"27445",1.19456180270246,9.24267873223528
"27446",2.46853445673572,5.74267892654744
"27447",2.69720750531451,7.00379713768774
"27448",3.26022748288421,6.74658668525829
"27449",2.40902760725522,6.48664553286985
"27450",1.6661449154746,6.99227937597512
"27451",2.42188607052771,5.71728085148015
"27452",1.98318383674895,7.52266933913506
"27453",2.20078130810269,6.03295038649421
"27454",2.51744912742949,5.43658572422909
"27455",2.29328410913333,5.96463126382468
"27456",2.17251224228849,5.86821284439824
"27457",1.54129482600172,4.59168955755177
"27458",2.25391600241586,6.77946840030259
"27459",1.69357078875325,6.44602480820735
"27460",2.2965655714494,6.47444204614695
"27461",3.08635863871262,5.9642822937476
"27462",3.28992235714603,7.09196660397039
"27463",2.68495428447753,6.37895494534929
"27464",1.68089592371439,7.22450824210961
"27465",4.02692373503466,6.98804725157232
"27466",2.93138755310469,6.7605401379547
"27467",2.03264806700731,6.43387772651415
"27468",2.74707468713733,6.23009063782119
"27469",2.05479612812749,5.58909740570711
"27470",2.68764173023774,6.69860621216086
"27471",1.82085648312957,8.03638546666678
"27472",1.78239449389855,6.3094056890055
"27473",1.72772756701833,5.84152604216043
"27474",2.79585708513995,6.83213307478254
"27475",2.48530200853295,5.69826600440855
"27476",2.07426889783756,7.33170441872527
"27477",2.74767244809148,6.87100722672653
"27478",3.04168558035244,6.58680417549297
"27479",2.70130322006178,7.09049439717322
"27480",1.38682855801377,6.07298025929234
"27481",1.6951355427677,6.92344060396572
"27482",2.62710415607115,8.0761176080088
"27483",1.93158336634204,8.32169176667033
"27484",2.56298044713936,6.99362203097806
"27485",2.52129268439475,5.33406082074299
"27486",2.6274245387804,7.69361163490036
"27487",2.54515468067021,6.01857300331255
"27488",2.08548888635704,6.09356690636911
"27489",1.83435744172514,5.24250161143143
"27490",1.57151251059192,5.25158129137113
"27491",1.26632120339021,9.57593748795518
"27492",1.86867736892003,5.27878243642484
"27493",2.27052381284409,6.78484572764153
"27494",1.85717218001642,5.49781193799393
"27495",1.61403653525606,9.86801189201356
"27496",2.54924725583681,7.50886396153655
"27497",2.54340211386843,6.40462964239629
"27498",1.9891166590891,7.39977673348238
"27499",2.45326473419346,5.9676040180389
"27500",2.49239756626204,7.96940785731748
"27501",2.0591718570891,5.64274917513077
"27502",1.28848151898273,7.24023551997201
"27503",1.5347893445514,9.676389007096
"27504",2.53299973596244,7.18354819254162
"27505",2.6009803447493,6.62850637165235
"27506",1.9255563252292,6.33758435304651
"27507",2.03244028851138,6.07327508315069
"27508",1.81116323612213,6.58796792394495
"27509",1.98033080057646,7.10236409160647
"27510",2.14964682432061,6.19556802659349
"27511",2.63715199253104,6.77866319421051
"27512",2.60252787102892,6.48982128266206
"27513",2.39433770485705,6.50659923158049
"27514",3.91940240814611,7.31649102034062
"27515",2.10822265929623,6.06597421130537
"27516",2.94346189914302,5.937707324222
"27517",2.28813104874458,5.87647773461678
"27518",1.99904731710986,7.66881424384702
"27519",1.72631805779917,7.0058464224542
"27520",2.45475449343379,8.33731401781854
"27521",1.83447481517304,5.94763681318359
"27522",2.20512041539647,7.76458271176728
"27523",2.43923514432438,5.61143091805172
"27524",2.15733505033086,7.03884160462332
"27525",2.25020114852826,4.95109437453719
"27526",3.42152164861179,6.0863993411061
"27527",2.97622519575558,7.56407260994714
"27528",2.91668239142986,6.48381777936798
"27529",2.50163939524011,6.12258912683315
"27530",1.61403676933498,6.86545674681409
"27531",2.46008466759498,7.04379561552231
"27532",1.80732348696482,9.36862391005218
"27533",2.75569033954806,5.96512686812097
"27534",2.46824353582476,7.02480494517578
"27535",2.87275793683078,6.36197605344253
"27536",3.13977486525135,5.94637397755349
"27537",2.403998795076,6.5029176461847
"27538",2.13177075942787,5.96920496266098
"27539",1.94276038816472,6.96374680907065
"27540",2.42412676296198,6.03738374201518
"27541",1.87794837247026,5.5778142728182
"27542",2.42977336870027,6.49679245750967
"27543",2.26593005349464,5.35875004417212
"27544",2.02342311526037,6.61298821871006
"27545",2.52317418010513,8.16335976481406
"27546",2.34572656135006,6.52564577967889
"27547",1.9511368107835,6.88221458244359
"27548",1.56858213406442,5.75205762458102
"27549",2.59992883389938,5.76710178438586
"27550",2.36778826032979,5.8698775714088
"27551",3.12829719657434,5.72867179215988
"27552",3.49215718415366,7.08121539760472
"27553",2.15823115825488,6.28460852475161
"27554",1.76190175280108,7.43845727345003
"27555",2.63731730940012,6.36969972599821
"27556",2.73653850736343,6.48097745050176
"27557",3.24471130345916,6.39850869342265
"27558",2.28548318584257,5.84676507743632
"27559",2.7921310584604,7.88803214650891
"27560",1.37805373138939,6.20839414818789
"27561",2.83304780104055,6.81873851348769
"27562",4.65948976638288,7.394142736494
"27563",1.75410081913756,6.3018557551664
"27564",1.1009013694361,6.24358408051876
"27565",2.43376611927538,7.24046077859437
"27566",1.82931566295389,5.92384155508045
"27567",1.81588238278931,6.503844642896
"27568",2.55899188338256,6.07399297857418
"27569",1.97538771787696,5.81728378397389
"27570",2.56876772515284,5.97907739667609
"27571",2.77422132454161,6.67079589309255
"27572",1.72269018609308,8.50101159003496
"27573",2.01255073139387,7.35866297741627
"27574",2.3546658465199,9.91991848362657
"27575",1.7638982447256,6.21432636121616
"27576",2.20937736929782,6.64346234173737
"27577",2.58676412194692,6.13792219745041
"27578",2.03341546289042,5.00990664665266
"27579",3.6566088787193,6.95908428258136
"27580",3.56756718795717,5.21872434966111
"27581",2.05276352177523,5.56295684729258
"27582",2.5038151062815,5.35491605824421
"27583",2.54882351159407,6.53841035300365
"27584",3.20288832631477,5.85698733881589
"27585",2.25807811467583,6.77957971358924
"27586",2.3468197568948,5.88876634284878
"27587",2.01137032380793,6.07375962268465
"27588",2.90379867151684,6.51970542169561
"27589",2.93264167545131,6.59184365628512
"27590",2.80756500133273,7.12272598442149
"27591",3.11901326153315,6.74405626013328
"27592",1.38919240615711,6.94936693158302
"27593",2.03103750167778,5.63173926788704
"27594",1.29031147367796,8.82120176903638
"27595",2.44256840035518,6.41716097227566
"27596",2.67550459808891,5.80820875776385
"27597",3.15044713627482,6.46038124208269
"27598",2.05668026340885,6.50995646852379
"27599",2.20723792049645,5.30922264712263
"27600",2.95346197866422,6.50558894663808
"27601",2.44135908590285,6.34618347434496
"27602",2.5083267908094,5.49409457146157
"27603",2.17156092932329,6.4329873407075
"27604",2.51515230229168,5.62055339965975
"27605",3.01672837108625,6.02494820508227
"27606",2.5224395424705,4.9729100011544
"27607",3.6829326706819,8.03314822120219
"27608",2.66110972508967,7.71907623689446
"27609",1.16392054082843,6.22061412469616
"27610",2.7683669108348,6.69666718367498
"27611",2.65722680121834,5.32306941981458
"27612",2.20284061578632,6.05998619287065
"27613",1.78782993690902,6.21627693103746
"27614",1.32332962389288,8.49378586083636
"27615",3.56560731556446,6.05404446648988
"27616",2.97058269030015,5.70617563668863
"27617",2.25934952401314,5.96643247239722
"27618",1.92621670157285,8.43685925165364
"27619",2.78690589118711,7.89475721115877
"27620",2.14175327733092,6.90394726222955
"27621",2.93589692101209,6.18314889483244
"27622",3.07124567269027,6.77413564438077
"27623",2.35994094703397,7.73445551526542
"27624",1.66247112805272,5.79981892069278
"27625",2.99660213008882,6.71999634682145
"27626",2.97931604818984,6.93007503889171
"27627",2.27640702211056,5.39492303317459
"27628",2.31979937456417,5.23200655874866
"27629",2.56478475631911,6.91302005910738
"27630",1.86905988154366,5.43343685291911
"27631",3.132154162672,6.5252234971664
"27632",2.24494247544455,6.55517998682083
"27633",3.07716574822193,6.52004584516811
"27634",2.50061650537715,7.72074458711932
"27635",2.16747576129655,6.73075175176333
"27636",2.12604923460513,8.08083949671138
"27637",3.06988869405106,6.92648990558478
"27638",2.6611929933096,6.66129134496111
"27639",2.04618336644723,6.45260063429537
"27640",2.7451076246915,6.99736178378998
"27641",2.58485307750552,6.34963826402641
"27642",2.69124168882692,6.20876390286016
"27643",2.37762271315871,5.35273488406029
"27644",2.03781801101661,5.33387872555245
"27645",2.47564808138781,5.96676842369184
"27646",2.20974566713734,7.02007574394749
"27647",2.13786220287442,6.92640285836395
"27648",2.12508135490951,7.58381530062394
"27649",2.46510056388034,6.10116144448867
"27650",1.86299445302186,6.1987011544374
"27651",2.90665706228833,5.33136438782408
"27652",3.65282943209401,6.40497159583947
"27653",2.27907695639621,7.03268159240414
"27654",5.16836409811238,6.52658110867736
"27655",2.48908044342091,6.39165542462639
"27656",2.12330104839404,5.77655654701406
"27657",2.38894166394795,5.54639466248336
"27658",1.79421676164306,5.93922275831914
"27659",1.97277139334549,6.92466077530938
"27660",2.40922011797698,7.57569316890583
"27661",1.90582231774115,7.65054985638699
"27662",2.16093547293186,9.12237468809105
"27663",1.71946272746215,8.22664657110611
"27664",2.66192464695005,5.68495067685836
"27665",2.60992712022216,7.12708126684604
"27666",2.26827930720432,6.90130098645745
"27667",1.72772595794523,6.3388604201005
"27668",2.00910434192692,8.96259229926662
"27669",2.08050095131385,7.6751361337128
"27670",2.37882041829823,7.0982124327536
"27671",1.90720564951077,5.59982019617504
"27672",1.57236020950047,9.39400731561892
"27673",1.19748487331825,9.04788270819544
"27674",2.78904996415343,7.18158489660017
"27675",1.89075353661647,6.14296989967924
"27676",2.32053791867973,6.68037332174438
"27677",2.64765284458064,7.84549630501063
"27678",1.94751917673347,7.95048801601924
"27679",3.03289608118159,5.55701505581613
"27680",1.6855891778035,6.96689704688813
"27681",2.30268030306915,5.8866771924294
"27682",1.6370538852226,7.99274131823605
"27683",1.84214942919111,5.93284018197909
"27684",2.02949399408976,6.94360455902442
"27685",1.70941088221862,7.0896633018686
"27686",1.98040287371591,6.80906028662863
"27687",2.90263721982481,5.64140245109138
"27688",2.72160732526432,7.28004832488493
"27689",2.88169004011769,7.44030375883565
"27690",2.05358410554178,6.36820464017441
"27691",1.84052229256372,7.77220854129836
"27692",3.2420885915303,6.77466846717706
"27693",2.24613442787557,6.51604726223023
"27694",3.21431783858651,6.13657940818503
"27695",2.72893492515487,5.38082447250208
"27696",1.953290583428,5.27068505925679
"27697",1.47656740843692,5.74099585493522
"27698",1.36794030341346,5.44314741466336
"27699",4.22463532584286,7.22956344941853
"27700",2.43355430194537,6.11550983404486
"27701",2.56358485067649,5.40901503297261
"27702",3.00753660033313,6.88458282497947
"27703",2.23350593191942,5.93895982786116
"27704",2.09921728930312,6.45531913192186
"27705",2.45080788323555,7.14376496423275
"27706",2.52740554749511,6.87382050738189
"27707",3.30784386942551,5.87155551585863
"27708",2.88825458485458,6.52923868793914
"27709",2.02397179059885,5.96384327981576
"27710",2.91104578394879,5.33462880974451
"27711",2.95370423441876,5.87055915957307
"27712",3.44897942045188,6.08101906760067
"27713",3.70127407370736,6.03093642707927
"27714",2.77245572660845,5.90367310352646
"27715",1.61037767569046,6.91147873780989
"27716",2.09760497160744,7.40142163516596
"27717",1.73836364229228,8.1488854581118
"27718",2.31236175338803,6.47705756529988
"27719",1.99225935184785,7.52513935270745
"27720",2.24693006162024,6.414380907098
"27721",2.40678940321914,5.41773872521231
"27722",2.7201913930182,5.88984471566591
"27723",2.36148134113746,6.35525029021658
"27724",2.97427970490819,7.12409724545532
"27725",2.5569059600849,6.85384988196387
"27726",1.90144031811013,7.86077295529155
"27727",2.08713287014829,6.88703298717897
"27728",2.127118055279,6.78291797919727
"27729",1.89160871851983,6.25212168145254
"27730",3.41040591224051,6.5336600806261
"27731",2.21806967384147,7.98930301273514
"27732",2.88975380322954,8.03179105487709
"27733",2.92624153913644,6.29903401173489
"27734",3.47902327714258,6.32493457742414
"27735",1.61027370060671,6.52580686291622
"27736",1.77180277969295,7.70975353529851
"27737",2.74711616411294,6.73942403048944
"27738",2.64745417572245,7.11810158986349
"27739",1.67549112553835,7.11233878652485
"27740",2.90042184873003,6.32412916321857
"27741",2.48403501039651,4.8244731491382
"27742",1.87517167379939,6.40945860183073
"27743",1.85588594875831,7.96604938537417
"27744",2.66801338206117,6.12391680122359
"27745",2.00924478399482,7.12112809097791
"27746",2.07576489976258,8.86189489946491
"27747",2.61556479587156,5.94907656178446
"27748",2.33247769453871,6.75240200628458
"27749",2.61608633211723,5.94954479147423
"27750",2.68133904049716,5.89275104026087
"27751",3.03268023127822,6.75058016635595
"27752",2.20390547539983,6.82212053574944
"27753",2.72109423754563,6.57544142005372
"27754",2.67534353477921,5.99462762407403
"27755",2.22677225074667,4.94576843384261
"27756",1.64090877749227,7.34698442048255
"27757",1.30836314255419,11.1764675489647
"27758",2.01625295254877,8.15896652838055
"27759",3.1984269007719,7.00981220875125
"27760",2.3610559080568,5.92166630421723
"27761",2.32777304104761,6.1568573742362
"27762",1.52504192292951,6.83124229122435
"27763",2.38527870677556,6.01946825575542
"27764",2.3866269284946,6.79020773917734
"27765",1.70567336512638,6.21175769603442
"27766",2.42553541640425,6.28195548504744
"27767",1.57038240734574,6.44020266940155
"27768",2.78940868756583,6.66965081641644
"27769",1.24647259393407,7.29289824003604
"27770",1.95372874294653,5.29516354128033
"27771",2.20919769916525,6.94087072501284
"27772",2.16981233358268,8.58677982081124
"27773",1.72554864545114,5.59905652245686
"27774",2.6103254807114,7.08538405766743
"27775",1.95522394321832,5.25055123085211
"27776",1.77248702781156,7.61173327967098
"27777",3.06435307457229,5.55517243145857
"27778",2.40575367168471,6.79992642264976
"27779",2.12289276305775,5.64083711759564
"27780",2.64165292036859,5.82025236013974
"27781",2.78311841232851,6.77846271311838
"27782",1.8553577889681,5.88819386034228
"27783",2.02996767134592,7.28331662087212
"27784",1.49075143453137,10.0370383712867
"27785",2.28421634037046,5.48890010194157
"27786",2.28007883848356,6.28870552864115
"27787",1.45876354308224,6.76739799148655
"27788",1.81026920167438,5.10149342528513
"27789",1.82725966591451,5.79005640141689
"27790",1.849188284175,6.10574683460711
"27791",3.29394034850024,6.77976723042104
"27792",2.57609082213698,5.41043363094118
"27793",2.3283679937298,6.06627776339426
"27794",2.74465408879921,6.86918474761687
"27795",2.69289590687536,6.34017747042239
"27796",1.74012569547475,6.67208558089865
"27797",1.27784230974789,6.02292401200337
"27798",1.40537545340671,7.37383153164498
"27799",1.88995006067633,6.87540182061592
"27800",2.63738294184,6.36893471922162
"27801",2.44074665609628,6.56135758846618
"27802",2.24062697177727,6.97138071973105
"27803",2.67199253177328,7.98928293607948
"27804",2.88926343194063,7.64881677812279
"27805",2.31543301917488,7.22692689386381
"27806",2.82746475022713,6.26644793895905
"27807",2.14207794413822,6.05876828984738
"27808",1.65223850934518,7.20360566563349
"27809",1.69721864787445,6.19738245624355
"27810",2.07913281959161,6.48998946819558
"27811",2.81512549741626,7.02240689072846
"27812",1.71208153179174,6.53701709531708
"27813",1.88327061059786,7.05252383534807
"27814",2.76158685559145,6.08284934369104
"27815",1.80541236420438,6.33422656315933
"27816",3.77013560637947,5.81641148197759
"27817",2.89469963182592,6.19406992765103
"27818",2.15845696186136,9.19248244334044
"27819",2.89782673039772,6.02985791587309
"27820",1.71122576973762,9.2371436938022
"27821",1.85633376984419,7.84108938619423
"27822",3.11752111008573,7.13431739129188
"27823",1.5524339694079,5.05934628105033
"27824",2.44920805973117,5.92259163776683
"27825",1.6060031922446,6.41855335062555
"27826",2.48213037641083,6.0896639035647
"27827",3.04262896628923,5.98281704256909
"27828",3.62322177110163,6.72440333079884
"27829",3.9053763335659,5.74484397263897
"27830",3.09931324553348,7.61921012714418
"27831",1.57944137486209,5.02647344447972
"27832",2.14885089148914,9.87723203346004
"27833",2.42388508903663,5.95549169870055
"27834",2.90406300396118,5.68758919316097
"27835",2.06200110045597,6.72321375159852
"27836",2.15609785234932,6.43979892531361
"27837",1.97911262394788,5.82422045226522
"27838",3.09580234691907,6.68768048926775
"27839",2.85361630840535,6.40798441095451
"27840",2.46723705233977,6.64180399171785
"27841",1.95290002349261,6.90132107624968
"27842",1.64635419109465,5.21102885715841
"27843",2.00495827483629,8.29644068395219
"27844",2.12410536565944,8.40839228482861
"27845",2.17740700304753,7.65629865612088
"27846",1.28216103621403,7.9353114832907
"27847",1.98621670860551,6.03996870285014
"27848",1.84693923784654,7.34192093771227
"27849",2.46441008558669,6.94909749327958
"27850",2.34211055257133,5.93509823441951
"27851",2.14027394977145,8.08552520407084
"27852",2.02087940600008,5.38630610099279
"27853",2.10205853084422,4.93505212043331
"27854",3.23324438812006,7.64528448291449
"27855",2.67055161538828,6.84070328205799
"27856",1.73035617498738,5.0932080509141
"27857",3.37656482220199,6.40215712265357
"27858",2.91583708969255,7.37198075122833
"27859",1.88336159275048,5.35768900318621
"27860",2.41186721370457,5.23996742199262
"27861",1.80992542905277,6.24688127490642
"27862",2.77525910567794,7.852720406688
"27863",3.9602473413653,5.7123076902052
"27864",2.44664190974883,6.63082027878291
"27865",1.80051164740213,6.17170229402677
"27866",3.00992365965287,6.12742659197276
"27867",3.35295473084739,6.84828173057895
"27868",2.0505517138133,7.50132802753374
"27869",1.94235771538209,6.85338762899935
"27870",2.98988279804623,6.62696738951801
"27871",1.27594717945551,6.73694169916193
"27872",3.13320770943505,6.62224556553015
"27873",1.40206235227249,5.19127411466175
"27874",2.06930958823334,6.46047891372878
"27875",1.97626660073881,6.35866140565085
"27876",1.74119249537665,7.02293361133146
"27877",2.08074427104078,6.94512185010161
"27878",2.7649333812465,6.30357774576147
"27879",2.88208913955662,6.82697064435204
"27880",2.82542923028044,7.28812590376048
"27881",2.79269983060687,7.18305418035961
"27882",1.66957588109011,7.05113296996592
"27883",2.10268091566534,5.45979288441741
"27884",1.70100394419266,6.4653416069712
"27885",2.08183581594263,6.81574289598148
"27886",3.70972753789531,6.89866273268583
"27887",1.9524733182673,5.81658935712983
"27888",2.7107535748433,6.37458694599336
"27889",4.48362555241685,6.30958993208257
"27890",1.71964135450151,6.85867923419102
"27891",2.83657299083396,6.83072622664997
"27892",2.92167500464208,7.93188721608373
"27893",2.1863024682977,6.19449379453808
"27894",2.76954322284024,6.96984479561394
"27895",2.76832469518661,7.11137300430455
"27896",2.27855711137118,7.04678590123827
"27897",2.51159124156056,7.90118469845343
"27898",2.95450326261221,6.0266998993237
"27899",2.37231993738201,6.30930357152687
"27900",3.49957903195369,6.69584100092695
"27901",1.4740477294693,4.68358428138709
"27902",2.29396021192322,5.8723607838478
"27903",3.82620089771015,5.7491611854543
"27904",2.99428551876379,6.65207222184187
"27905",1.55717076231447,7.49601059316095
"27906",2.25440848015894,7.42375645694636
"27907",2.6372226311512,6.08061667165502
"27908",2.97846904139353,6.67352140629031
"27909",2.23688026007102,7.18666489677643
"27910",2.22524606940222,6.39642557188893
"27911",2.63890770374997,6.43589364662852
"27912",1.9392118930665,5.93285330727458
"27913",3.90575666326774,7.12532877666621
"27914",1.5996774340995,6.11324193857883
"27915",2.8945026980869,6.02496403854783
"27916",1.51562947662752,7.54348519369291
"27917",1.8259357633244,5.89791000006447
"27918",1.79516230974035,9.40790288476616
"27919",3.10175935973649,7.19563687395577
"27920",1.84410002369564,10.9433014837205
"27921",3.16058712759725,6.36257037293978
"27922",1.60594557367132,8.19169387394969
"27923",2.49120228058539,5.83253451297949
"27924",2.04998359617416,6.79750161906187
"27925",2.95806975898438,6.38513645295598
"27926",1.65467506779459,5.85725461444409
"27927",2.31213776384216,6.76804692014485
"27928",1.94236109497074,5.71045729798215
"27929",1.95865070644067,5.93772511735021
"27930",2.5247998614309,6.33831363966842
"27931",2.53504490929378,6.05223426450868
"27932",3.21133659744173,6.75320952031725
"27933",2.71416064490261,7.22475350135051
"27934",2.65959708764657,7.20095973272731
"27935",3.79700045910348,6.77122941839541
"27936",2.43571011394564,7.3731966208719
"27937",2.40914777418162,5.27049742532518
